AdjSalePrice,SqFtLot,SqFtTotLiving,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,ZipCode,NewConstruction
193910,25710,2070,2.5,3,6,1917,0,1,103000,173000,98022,FALSE
298976,10887,1240,1.75,3,6,1987,0,0,118000,99000,98042,FALSE
292443,10956,1240,1.75,3,6,1987,0,0,118000,89000,98042,FALSE
283279,9680,1470,1.75,3,8,1968,0,0,85000,135000,98042,FALSE
432497,8740,1170,1.75,3,7,1968,0,0,269000,134000,98052,FALSE
681736,3245,2710,2.5,4,8,1916,2003,1,162000,581000,98116,FALSE
498001,5750,1580,1.75,3,7,1949,0,0,229000,237000,98116,FALSE
487051,3393,970,1,2,6,1909,0,0,177000,211000,98116,FALSE
633957,5850,2370,2.75,4,7,1928,1991,0,229000,355000,98116,FALSE
608073,6440,1940,2,3,7,1940,0,0,314000,275000,98116,FALSE
491066,5800,1340,1,4,7,1914,0,0,290000,185000,98116,FALSE
800589,5850,2240,2.25,5,8,1915,0,0,275000,355000,98116,FALSE
387464,4292,1390,1,2,6,1925,0,0,212000,212000,98116,FALSE
518725,7202,2170,2.5,4,8,1993,0,2,158000,274000,98028,FALSE
575794,5569,2930,2.75,3,9,2004,0,1,143000,434000,98072,FALSE
622097,5569,2930,2.75,3,9,2004,0,1,143000,434000,98072,FALSE
568598,6346,1930,2.5,3,9,1989,0,0,205000,345000,98011,FALSE
602770,8111,2340,2.5,3,9,1989,0,0,218000,306000,98011,FALSE
795763,12627,2320,2,3,9,1989,0,0,224000,451000,98011,FALSE
578577,7440,2360,2.5,4,9,1989,0,0,205000,389000,98011,FALSE
604883,9586,2050,2.25,4,8,1984,0,0,220000,295000,98052,FALSE
544310,8469,1960,2.5,3,8,1984,0,0,220000,296000,98052,FALSE
613412,10377,1640,2.25,3,7,1967,0,0,453000,58000,98005,FALSE
785965,10700,2390,2.5,3,7,1967,0,0,453000,137000,98005,FALSE
1109947,11216,1900,2.5,3,10,1996,0,0,292000,498000,98053,FALSE
453333,18009,1660,1.75,3,7,1980,0,0,212000,142000,98053,FALSE
493922,20794,2780,2.75,4,7,1977,0,0,215000,252000,98053,FALSE
390687,17335,1640,1,2,7,1978,0,0,212000,90000,98053,FALSE
353114,17335,1640,1,2,7,1978,0,0,212000,90000,98053,FALSE
744581,21270,3270,2.5,4,9,2007,0,0,205000,427000,98053,FALSE
555778,47916,2440,2.25,3,8,1991,0,0,230000,256000,98053,FALSE
573918,23435,2439,2.5,3,8,1999,0,0,208000,269000,98053,FALSE
169558,54450,1540,2,2,7,1983,0,0,244000,140000,98053,FALSE
620120,38307,2190,2.5,3,9,1996,0,0,261000,282000,98014,FALSE
688569,31238,2150,2.75,3,9,1996,0,0,254000,281000,98014,FALSE
584813,47081,2650,2.5,4,9,1997,0,0,249000,336000,98014,FALSE
723324,40105,3130,2.5,4,9,1997,0,0,248000,399000,98014,FALSE
701698,31774,2970,3,4,9,1998,0,0,237000,339000,98014,FALSE
644819,43703,3060,3.5,5,9,1998,0,0,232000,373000,98014,FALSE
647619,32780,2690,2.5,4,9,1998,0,0,233000,333000,98014,FALSE
762506,34203,2840,2.5,4,9,1997,0,0,256000,380000,98014,FALSE
742449,63118,2770,2.5,4,9,1997,0,0,261000,336000,98014,FALSE
482111,15297,2120,2.5,3,7,2007,0,0,220000,220000,98053,FALSE
378340,9879,1130,2,3,6,1996,0,0,195000,86000,98053,FALSE
323015,9879,1130,2,3,6,1996,0,0,195000,86000,98053,FALSE
382726,8946,1680,2,3,6,1996,0,0,206000,112000,98053,FALSE
552495,55387,2450,2.5,4,9,1994,0,0,257000,344000,98053,FALSE
619390,24904,1930,2.5,3,9,1994,0,0,246000,289000,98053,FALSE
743638,24703,2980,2.5,4,9,1993,0,0,246000,389000,98053,FALSE
660591,33881,2330,2.5,3,9,1994,0,0,256000,329000,98053,FALSE
668396,32772,2320,2.5,3,9,1992,0,0,255000,340000,98053,FALSE
668491,33305,2470,2.5,4,9,1993,0,0,255000,349000,98053,FALSE
687288,33305,2470,2.5,4,9,1993,0,0,255000,349000,98053,FALSE
612857,21546,2650,2.5,3,9,1996,0,1,230000,360000,98053,FALSE
793967,42060,2930,2.5,3,9,1994,0,0,263000,389000,98053,FALSE
728055,62290,2290,2.5,3,9,1996,0,0,262000,335000,98053,FALSE
1707922,6006,3410,3.25,3,10,1946,0,2,325000,806000,98199,FALSE
517412,4087,2260,2.75,4,8,2007,0,0,159000,350000,98072,TRUE
645697,6099,2430,2.5,4,8,1965,0,0,340000,449000,98115,FALSE
400095,8546,1590,1.75,3,8,1959,0,0,180000,225000,98133,FALSE
486125,8250,2180,2.5,4,7,1959,0,0,180000,182000,98133,FALSE
415956,9600,1610,1.75,3,8,1959,0,0,164000,198000,98133,FALSE
453333,9600,1610,1.75,3,8,1959,0,0,164000,198000,98133,FALSE
1027521,7480,2480,2,3,8,1954,0,0,444000,299000,98116,FALSE
236829,31500,2488,2,3,8,1916,2007,0,89000,207000,98001,FALSE
361449,22482,2120,2.5,3,7,1979,0,0,76000,224000,98001,FALSE
434531,15069,2400,2.5,4,8,1991,0,0,72000,233000,98001,FALSE
555882,99316,2030,1.75,3,7,1962,0,0,210000,186000,98042,FALSE
806156,102366,3560,3.5,4,9,2005,0,0,188000,524000,98038,FALSE
496387,207781,1920,1.5,3,7,1953,1989,1,220000,188000,98038,FALSE
536232,409464,1090,1.5,3,6,1945,1994,0,264000,73000,98038,FALSE
689067,60548,2250,3.25,3,9,2005,0,0,164000,459000,98038,FALSE
261608,40755,1880,1,3,7,1970,0,1,145000,212000,98038,FALSE
1762555,28525,2680,1.75,3,8,1936,0,0,937000,724000,98146,FALSE
889437,5026,3780,3.5,4,9,2007,0,0,193000,559000,98146,TRUE
547585,5238,2180,2.25,4,7,1955,0,1,233000,270000,98146,FALSE
432355,9478,2040,2.5,4,7,1900,0,0,98000,268000,98118,FALSE
460501,11504,1976,2,4,7,1910,0,0,106000,225000,98178,FALSE
381265,7182,1380,1,3,7,1953,0,0,90000,155000,98118,FALSE
283182,5000,1420,2,4,7,1955,0,1,76000,201000,98178,FALSE
127077,8040,1450,1.75,3,7,1955,0,0,93000,200000,98118,FALSE
439042,10614,1400,2.75,3,7,1924,0,0,102000,247000,98118,FALSE
401595,6490,2140,2.75,4,8,1966,0,0,85000,324000,98118,FALSE
1051834,43560,4940,4.25,4,10,1989,0,1,438000,792000,98007,FALSE
551521,42800,1860,2,3,7,1983,0,0,380000,108000,98075,FALSE
645697,6450,1530,1,2,7,1920,0,1,256000,235000,98117,FALSE
391801,4000,720,1,2,6,1941,0,0,247000,157000,98117,FALSE
541168,5018,1280,1.75,2,7,1948,0,0,262000,273000,98117,FALSE
743754,6450,1850,2.5,4,8,1975,0,1,256000,442000,98117,FALSE
447365,4591,2450,3,5,7,1994,0,2,219000,379000,98117,FALSE
1212886,70844,4410,3.5,4,10,2005,0,0,270000,661000,98053,FALSE
422598,7104,960,1.5,3,7,1959,0,0,236000,94000,98033,FALSE
572208,10973,3370,3.5,4,8,1957,0,0,374000,357400,98177,FALSE
521793,11287,2610,2,5,8,1960,0,0,423000,179000,98177,FALSE
561731,10464,2560,1.75,3,8,1957,0,0,423000,136000,98177,FALSE
511857,10500,2420,1.75,4,8,1957,0,0,293000,171000,98177,FALSE
791769,7140,2630,2.5,4,8,1977,0,0,399000,268000,98177,FALSE
643754,8520,3210,3.75,4,7,1976,0,0,360000,292000,98177,FALSE
412863,7906,1630,2,3,7,1953,0,1,262000,180000,98177,FALSE
688960,8363,2680,2.5,3,9,2007,0,1,266000,363000,98177,TRUE
785596,7630,2980,2.5,3,9,2006,0,0,277000,362000,98177,TRUE
285255,6377,960,1,2,7,1958,0,1,153000,97000,98028,FALSE
487712,24583,2100,2.5,3,8,1984,0,1,229000,309000,98072,FALSE
835094,74052,3140,3,3,8,1977,0,0,318000,446000,98072,FALSE
559874,77972,1820,3,4,8,1978,0,0,372000,189000,98072,FALSE
749351,36649,2870,3.25,4,9,1988,0,0,302000,367000,98072,FALSE
932334,23659,3650,2.5,4,10,2001,0,0,360000,623000,98072,FALSE
626275,16028,3490,3,4,10,2001,0,0,106000,360000,98030,FALSE
402750,5336,2900,1.75,5,8,1955,0,0,150000,318000,98108,FALSE
297051,8800,1290,1.5,3,7,1959,0,0,111000,149000,98188,FALSE
325105,8850,1650,1.75,3,7,1959,0,0,111000,127000,98188,FALSE
510570,21780,2890,2.5,3,8,2000,0,0,157000,240000,98188,FALSE
302757,16475,1514,1.5,1,6,1934,0,0,210000,164000,98188,FALSE
751703,10800,4060,4.5,4,10,2007,0,0,124000,461000,98188,FALSE
311554,7350,1520,1.75,4,7,1962,0,0,105000,125000,98188,FALSE
391691,9842,2120,1.75,4,7,1958,0,1,91000,175000,98168,FALSE
383590,5400,2740,2.5,5,8,2005,0,0,108000,258000,98031,FALSE
450018,5460,2580,2.5,4,8,2005,0,0,108000,253000,98031,FALSE
421714,8775,2510,1.75,4,7,1953,0,0,127000,215000,98166,FALSE
335738,8450,1560,1.75,4,7,1954,0,0,141000,158000,98166,FALSE
444749,7800,2080,1.75,3,7,1955,0,0,122000,243000,98166,FALSE
846026,7589,2310,2.5,3,9,2004,0,2,447000,433000,98004,FALSE
704518,8400,1300,1,4,7,1953,0,0,661000,2000,98004,FALSE
603271,8266,3750,3.75,5,10,2015,0,0,661000,734000,98004,FALSE
711901,9137,1140,1,2,7,1953,0,0,683000,1000,98004,FALSE
1110977,8913,2780,2.75,5,8,1952,1999,0,661000,296000,98004,FALSE
635174,10196,4990,3.75,4,11,2008,0,1,632000,1257000,98004,FALSE
703232,8724,1100,1,2,7,1952,0,0,661000,1000,98004,FALSE
754973,10352,2350,1.75,5,7,1954,0,0,703000,42000,98004,FALSE
492781,11391,1890,2,4,7,1954,0,0,615000,19000,98004,FALSE
825671,8260,1980,2.25,3,7,1954,1967,0,661000,71000,98004,FALSE
598231,9293,1350,1.75,4,7,1954,0,0,614000,1000,98004,FALSE
751727,9293,1350,1.75,4,7,1954,0,0,614000,1000,98004,FALSE
747827,41159,2490,2,4,7,1954,0,0,744000,43000,98004,FALSE
501787,7254,2340,2.5,4,8,1980,0,0,187000,272000,98034,FALSE
398230,8440,2950,2.5,4,8,1990,0,0,108000,256000,98003,FALSE
416306,12013,2510,2.25,3,8,1988,0,0,108000,235000,98003,FALSE
243582,12013,2510,2.25,3,8,1988,0,0,108000,235000,98003,FALSE
398689,7800,2070,2.5,4,8,1989,0,0,108000,204000,98003,FALSE
1306054,19934,3080,3,4,10,1971,0,0,850000,608000,98004,FALSE
1811231,20185,2710,2.75,4,9,1973,2005,2,684000,705000,98004,FALSE
3100598,20168,6080,5,5,12,2000,0,0,1087000,1912000,98004,FALSE
368346,18928,1920,1.5,3,7,1966,0,0,104000,209000,98042,FALSE
443563,12994,2470,3.25,4,8,2005,0,0,104000,244000,98042,FALSE
486914,17400,2450,2.25,3,8,1978,0,0,104000,243000,98042,FALSE
298954,10350,1530,2.5,4,7,1955,0,0,55000,156000,98003,FALSE
416358,4025,1860,2.5,4,7,2000,0,0,159000,218000,98028,FALSE
419295,3914,1860,2.5,3,7,2000,0,0,159000,218000,98028,FALSE
396235,6032,1880,1.75,3,6,1928,0,0,184000,180000,98146,FALSE
700709,5453,2870,2.25,4,8,1926,0,0,207000,461000,98146,FALSE
600347,5453,2870,2.25,4,8,1926,0,0,207000,461000,98146,FALSE
437655,6293,1770,2,2,6,1912,0,0,184000,187000,98146,FALSE
382427,5297,2510,2.5,4,9,2008,0,0,179000,428000,98146,FALSE
634645,5054,2940,4.75,6,7,1942,2003,0,179000,301000,98146,FALSE
491871,6026,2380,1.75,3,7,1967,0,0,184000,256000,98146,FALSE
494261,12866,1990,2.5,3,7,1986,0,0,142000,327000,98072,FALSE
475290,7154,1850,2.25,3,7,1985,0,0,143000,268000,98072,FALSE
358719,3600,2210,2.5,4,7,2010,0,0,104000,225000,98038,TRUE
368592,3644,1990,2.5,3,7,2010,0,0,104000,212000,98038,TRUE
878929,7748,3840,3.25,4,9,2003,0,0,231000,524000,98074,FALSE
883516,9437,3750,2.75,3,9,2003,0,0,231000,503000,98074,FALSE
581968,7061,3360,2.75,4,9,2006,0,0,93000,451000,98019,TRUE
547193,8213,3340,2.75,4,9,2006,0,0,80000,441000,98019,TRUE
580171,9972,2830,2.5,3,9,2006,0,0,85000,396000,98019,TRUE
552480,8653,4040,2.5,3,9,2006,0,0,85000,456000,98019,TRUE
617348,8653,4040,2.5,3,9,2006,0,0,85000,456000,98019,FALSE
527135,9443,3440,2.5,4,9,2006,0,0,88000,438000,98019,TRUE
402294,3002,2090,3.25,4,7,2005,0,0,66000,254000,98019,FALSE
380556,3574,2100,2.5,3,7,2005,0,0,66000,254000,98019,FALSE
323495,2577,1570,2.5,3,7,2005,0,0,74000,232000,98019,FALSE
280535,7078,1140,1.75,3,6,1986,0,2,74000,124000,98031,FALSE
382257,31564,2120,1,3,7,1942,0,0,117000,100000,98168,FALSE
210547,31564,2120,1,3,7,1942,0,0,117000,100000,98168,FALSE
244183,24690,1420,1.75,3,6,1944,0,2,93000,93000,98168,FALSE
442754,9699,2480,2.75,9,6,1949,0,1,72000,200000,98168,FALSE
253809,8422,1820,1.5,3,7,1964,0,0,77000,136000,98168,FALSE
291373,9727,1760,1.75,3,6,1925,0,0,80000,97000,98168,FALSE
241108,13927,1130,0.75,3,6,1929,0,2,75000,82000,98168,FALSE
444209,8428,2090,2.5,3,8,1962,0,0,167000,213000,98177,FALSE
608179,8200,2240,2.5,4,8,1963,0,0,166000,307000,98177,FALSE
407936,7700,2220,2.25,4,8,1964,0,0,164000,236000,98177,FALSE
458817,9605,1250,1.75,3,7,1964,0,1,294000,104000,98008,FALSE
625404,9605,2720,2.75,4,7,1965,0,1,294000,320000,98008,FALSE
567608,9605,2330,2,6,7,1964,0,1,294000,186000,98008,FALSE
272694,7210,1460,2.5,3,7,1964,0,0,317000,141000,98008,FALSE
361444,7210,1250,1,3,7,1964,0,0,317000,101000,98008,FALSE
458635,8075,1460,1.75,3,7,1963,0,0,317000,137000,98008,FALSE
443928,10291,1470,2,4,7,1963,0,2,298000,147000,98008,FALSE
439938,7432,1220,1.75,3,7,1963,0,0,317000,97000,98008,FALSE
501152,7370,1220,1.75,3,7,1964,0,0,317000,106000,98008,FALSE
629480,7700,1730,2.5,4,7,1965,0,0,317000,243000,98008,FALSE
483556,8141,1460,1.75,3,7,1964,0,0,317000,117000,98008,FALSE
487119,8250,1650,1,4,7,1966,0,1,294000,138000,98008,FALSE
462979,7272,1560,1,3,7,1966,0,0,311000,128000,98008,FALSE
613440,7210,2130,2.25,4,7,1965,0,0,311000,272000,98008,FALSE
438378,10546,1460,2,4,7,1965,0,0,311000,147000,98008,FALSE
471970,8004,1250,1.5,3,7,1965,0,0,311000,96000,98008,FALSE
465263,8004,1250,1.5,3,7,1965,0,0,311000,96000,98008,FALSE
440992,9240,1250,1.75,3,7,1965,0,0,311000,121000,98008,FALSE
423705,8034,1010,1,2,7,1964,0,0,311000,88000,98008,FALSE
481621,7107,1310,1.75,3,7,1965,0,0,311000,126000,98008,FALSE
710390,3840,2300,2.75,4,8,2000,0,0,229000,428000,98052,FALSE
627197,3840,2170,2.5,3,8,2000,0,0,229000,411000,98052,FALSE
377590,1607,1540,2.25,3,8,2010,0,0,102000,298000,98103,TRUE
386173,8808,1160,1,3,7,1924,0,0,206000,228000,98103,FALSE
377132,8131,1020,1,1,5,1924,0,0,203000,161000,98103,FALSE
587294,8100,1950,2.5,4,8,2001,0,0,203000,300000,98103,FALSE
430317,8100,1020,1,2,7,1925,0,0,203000,207000,98103,FALSE
351475,6000,1850,1.75,2,6,1919,0,0,172000,263000,98103,FALSE
416160,9450,1540,1.75,3,6,1919,0,0,212000,230000,98103,FALSE
340511,8100,860,1,2,5,1919,0,0,203000,77000,98103,FALSE
666611,12000,2070,2.5,5,7,1967,0,0,338000,174000,98008,FALSE
901687,7296,3080,2.5,3,9,2000,0,0,401000,530000,98199,FALSE
1816004,6654,3960,3.5,4,10,2006,0,0,373000,939000,98199,FALSE
1739981,5880,3640,3.5,4,10,2006,0,0,333000,856000,98199,FALSE
836508,7680,2960,2.25,5,8,1958,0,0,503000,486000,98199,FALSE
607444,6400,2030,1.5,4,8,1955,0,0,343000,283000,98199,FALSE
848924,6641,2220,2,3,7,1947,0,0,553000,221000,98199,FALSE
836505,4080,1920,2,3,7,1937,0,0,387000,329000,98199,FALSE
629508,7680,4660,3.25,4,9,2008,0,0,501000,712000,98199,FALSE
1271406,11415,3240,2.75,3,9,1954,0,0,987000,554000,98199,FALSE
693895,7680,2010,1.75,5,8,1950,0,0,587000,123000,98199,FALSE
1643777,7680,4630,3.5,4,9,2007,0,0,429000,854000,98199,TRUE
1165143,7040,2970,2.5,3,9,1958,0,0,560000,518000,98199,FALSE
1417688,7040,2970,2.5,3,9,1958,0,0,560000,518000,98199,FALSE
277476,12540,1020,1,3,7,1966,0,0,91000,87000,98001,FALSE
319216,7000,1870,2,4,7,1966,0,0,91000,157000,98001,FALSE
381104,3495,1510,2,3,7,1998,0,1,154000,225000,98144,FALSE
402449,2996,1310,1.5,3,7,1998,0,0,161000,203000,98144,FALSE
315991,2728,900,1,2,7,1998,0,0,161000,150000,98144,FALSE
283650,2837,900,1,2,7,1998,0,2,148000,158000,98144,FALSE
628822,4000,1580,2,3,7,1916,0,0,141000,426000,98144,FALSE
394352,7500,2700,2.5,4,7,1958,0,1,114000,159000,98030,FALSE
316771,9072,1600,1.5,3,7,1963,0,0,126000,119000,98030,FALSE
352511,7500,1940,1.75,4,7,1966,0,0,122000,156000,98030,FALSE
1488254,4892,2950,3.5,4,9,2007,0,0,458000,637000,98119,TRUE
587536,2790,1220,1.5,2,8,1918,0,0,312000,312000,98119,FALSE
1485582,12758,4280,3.5,4,11,2006,0,0,472000,783000,98028,FALSE
656486,12283,3190,2.25,4,9,1978,0,0,389000,321000,98028,FALSE
574773,15673,3300,2.75,4,8,1975,0,0,162000,319000,98166,FALSE
1610934,21960,3110,3.25,4,10,1951,2004,0,503000,770000,98146,FALSE
854530,10020,2690,2.5,3,8,1952,2006,0,269000,541000,98146,FALSE
639270,7888,2120,2.75,4,8,1952,0,0,252000,447000,98146,FALSE
820742,8484,2010,1.75,3,8,1954,0,0,291000,407000,98146,FALSE
759391,15130,3720,2.5,2,9,1965,0,0,280000,466000,98146,FALSE
760048,10729,2200,1.75,3,8,1960,0,0,242000,419000,98146,FALSE
599729,4552,2400,2.5,3,8,2003,0,0,219000,310000,98074,FALSE
729108,5368,2800,2.5,4,8,2003,0,0,219000,389000,98074,FALSE
575382,7344,2280,2.5,4,8,1993,0,1,250000,274000,98056,FALSE
589003,6200,2170,2.5,4,8,1993,0,0,260000,264000,98056,FALSE
455341,1471,1445,2.25,3,7,2003,0,1,149000,216000,98027,FALSE
425084,1498,1445,2.25,3,7,2003,0,1,142000,215000,98027,FALSE
349482,964,1090,2.5,2,7,2003,0,1,118000,190000,98027,TRUE
351616,984,1090,2.5,2,7,2003,0,1,118000,190000,98027,FALSE
466482,2201,1600,2.5,3,7,2003,0,0,149000,244000,98027,FALSE
408129,1435,1445,2.25,3,7,2003,0,0,137000,213000,98027,FALSE
376800,923,1090,2.5,2,7,2004,0,0,113000,188000,98027,FALSE
396549,1452,1445,2.25,3,7,2004,0,0,137000,214000,98027,FALSE
367161,1037,1090,2.5,2,7,2004,0,1,118000,191000,98027,FALSE
385834,1037,1090,2.5,2,7,2004,0,1,118000,191000,98027,FALSE
364661,1068,1090,2.5,2,7,2004,0,1,118000,191000,98027,FALSE
409883,1264,1410,2.25,3,7,2004,0,0,131000,214000,98027,FALSE
377711,1264,1410,2.25,3,7,2004,0,0,131000,214000,98027,FALSE
402425,1111,1490,2.5,3,7,2004,0,0,113000,238000,98027,FALSE
462739,1708,1530,2.5,3,7,2004,0,0,137000,249000,98027,FALSE
401111,6572,810,1,2,7,1942,0,0,206000,131000,98126,FALSE
586802,7437,1640,1.75,3,7,1948,0,0,209000,207000,98126,FALSE
498654,6383,1840,1.75,4,7,1947,0,0,206000,245000,98126,FALSE
527976,7627,2270,1.75,4,7,1957,0,0,209000,281000,98126,FALSE
525725,7627,2270,1.75,4,7,1957,0,0,209000,281000,98126,FALSE
657747,5803,2900,2.75,4,9,2007,0,0,187000,434000,98028,TRUE
680000,5803,2950,2.75,4,9,2007,0,0,187000,440000,98028,TRUE
646226,5803,2950,2.75,4,9,2007,0,0,187000,439000,98028,TRUE
640784,5803,2900,2.75,4,9,2007,0,0,187000,434000,98028,TRUE
898595,8060,3390,2.5,4,10,1998,0,0,348000,682000,98075,FALSE
883962,8060,3390,2.5,4,10,1998,0,0,348000,682000,98075,FALSE
823786,7257,3160,2.5,4,10,1998,0,0,332000,573000,98075,FALSE
831205,7257,3160,2.5,4,10,1998,0,0,332000,573000,98075,FALSE
842155,6745,3510,2.5,4,10,1998,0,0,332000,492000,98075,FALSE
434548,3653,1750,2.5,3,7,2003,0,0,159000,220000,98028,FALSE
457369,3653,2170,2.5,3,7,2003,0,0,159000,303000,98028,FALSE
878525,9641,3380,3.25,4,10,2002,0,0,285000,587000,98029,FALSE
1123634,13494,4190,3.5,4,10,2004,0,0,282000,659000,98029,FALSE
1329060,55088,6450,4.25,4,11,1996,0,0,217000,1072000,98077,FALSE
993891,56236,4560,3.5,5,10,1993,0,0,218000,695000,98077,FALSE
790089,48505,3230,2.75,5,10,1993,0,0,207000,541000,98077,FALSE
915469,33385,3800,2.5,3,10,1997,0,0,184000,624000,98077,FALSE
888681,42775,3430,2.5,4,10,1992,0,0,198000,559000,98077,FALSE
557949,7828,3190,2.5,3,9,2006,0,0,174000,302000,98059,TRUE
639469,7828,3190,2.5,3,9,2006,0,0,174000,302000,98059,FALSE
561620,9155,2970,2.5,4,9,2006,0,1,167000,288000,98059,TRUE
547308,7587,3190,2.5,3,9,2006,0,1,162000,302000,98059,TRUE
589196,7587,3190,2.5,3,9,2006,0,1,162000,302000,98059,FALSE
581260,7386,3190,2.5,3,9,2006,0,1,162000,302000,98059,TRUE
556376,8292,3190,2.5,3,9,2006,0,1,167000,300000,98059,TRUE
558696,8119,2970,2.5,4,9,2006,0,0,179000,287000,98059,TRUE
567608,7974,2800,3,5,9,2006,0,0,174000,278000,98059,TRUE
537705,6184,2560,3,4,9,2006,0,0,170000,269000,98059,FALSE
540957,6200,2560,3,4,9,2006,0,0,170000,269000,98059,TRUE
610049,7052,2830,2.5,4,9,2006,0,0,174000,283000,98059,FALSE
580051,6826,3190,2.5,3,9,2006,0,0,174000,302000,98059,TRUE
317260,6675,2290,3,6,6,1979,0,0,91000,167000,98003,FALSE
312120,7200,1840,3,4,6,1980,0,0,91000,152000,98003,FALSE
357490,9100,2290,3,6,6,1979,0,0,91000,167000,98003,FALSE
497553,1634,1660,2.5,3,8,2006,0,2,109000,319000,98144,TRUE
497553,1705,1660,2.5,3,8,2006,0,2,109000,319000,98144,TRUE
324879,14850,1910,1.75,4,7,1969,0,0,67000,191000,98001,FALSE
247517,18304,1050,2,3,7,1953,0,0,67000,123000,98001,FALSE
182385,18304,1050,2,3,7,1953,0,0,67000,123000,98001,FALSE
311345,14850,1650,2,3,7,1968,0,0,67000,172000,98001,FALSE
276078,14850,980,1,3,7,1962,0,0,67000,117000,98001,FALSE
213644,19965,1160,1,3,7,1960,0,0,67000,106000,98001,FALSE
324662,16600,1800,1.75,3,7,1969,0,0,67000,193000,98001,FALSE
312084,16600,1612,1.5,3,7,1968,0,0,67000,156000,98001,FALSE
211725,15000,1520,1,3,7,1966,0,0,64000,131000,98001,FALSE
276690,14850,1040,1.75,3,7,1968,0,0,67000,127000,98001,FALSE
370514,11306,1810,2.25,3,7,1996,0,0,82000,168000,98092,FALSE
220198,8800,1300,1.5,3,7,1962,0,0,74000,129000,98002,FALSE
291979,5393,1500,2.25,4,7,1999,0,0,78000,157000,98001,FALSE
340300,5586,1680,2.25,4,7,1999,0,0,109000,157000,98001,FALSE
868386,7128,3850,3.5,6,9,1997,0,0,260000,485000,98075,FALSE
796318,6325,2620,2.5,3,9,1996,0,0,260000,398000,98075,FALSE
660317,6095,2830,2.5,4,9,1998,0,0,260000,429000,98075,FALSE
708974,6095,2830,2.5,4,9,1998,0,0,260000,429000,98075,FALSE
709699,5106,3130,2.5,5,9,1998,0,0,273000,453000,98075,FALSE
687675,5000,2760,2.5,4,9,1998,0,0,273000,416000,98075,FALSE
698852,5572,2780,2.5,4,9,1998,0,0,260000,421000,98075,FALSE
376901,4052,2200,2.5,3,8,2005,0,0,105000,260000,98058,FALSE
406919,4000,1440,1.75,3,7,1928,0,0,172000,224000,98133,FALSE
414425,6356,1510,1,3,7,1928,1999,0,191000,255000,98103,FALSE
409180,5120,1090,1,3,7,1975,0,0,214000,281000,98116,FALSE
531075,5120,1980,2,4,7,1920,0,0,214000,316000,98116,FALSE
456250,5120,1280,1.5,2,6,1929,0,0,214000,226000,98136,FALSE
341143,7102,1280,1,3,7,1948,0,0,84000,127000,98168,FALSE
436724,12966,2670,2.75,5,7,1988,0,0,116000,211000,98042,FALSE
379888,7443,2170,2.5,3,8,1993,0,0,116000,285000,98042,FALSE
363592,6007,1730,2,3,8,2004,0,0,87000,201000,98030,FALSE
754746,8206,2850,2.75,4,9,2001,0,1,220000,432000,98075,FALSE
611111,5262,2330,2.5,3,9,2001,0,0,232000,376000,98075,FALSE
678394,6152,2610,2.5,4,9,2001,0,0,232000,393000,98075,FALSE
588965,15168,2390,2.5,4,8,1995,0,0,98000,362000,98024,FALSE
508310,15168,2390,2.5,4,8,1995,0,0,98000,362000,98024,FALSE
697069,10251,2730,2.5,4,9,1997,0,0,226000,401000,98074,FALSE
704134,7779,2750,2.5,3,9,1996,0,0,226000,399000,98074,FALSE
701612,7347,2740,2.5,3,9,1996,0,0,226000,399000,98074,FALSE
656245,11356,2730,2.5,4,9,1996,0,0,226000,399000,98074,FALSE
339160,19602,1820,2.25,3,7,1964,0,0,77000,183000,98001,FALSE
686003,125017,2170,1.75,4,7,1952,0,0,162000,177000,98092,FALSE
596242,30000,2480,2.5,4,8,1995,0,0,96000,241000,98042,FALSE
988496,19568,1900,2.75,3,9,1997,0,1,526000,334000,98040,FALSE
895378,16237,2200,2.25,3,10,1977,0,1,687000,461000,98040,FALSE
390081,22359,1300,1.75,3,7,1959,0,2,112000,177000,98198,FALSE
238871,22359,1300,1.75,3,7,1959,0,2,112000,177000,98198,FALSE
286077,8400,1340,1.5,4,7,1961,0,2,58000,122000,98198,FALSE
402963,34840,1000,1,2,7,1953,0,1,130000,128000,98058,FALSE
316756,13500,1390,2,3,6,1960,0,0,100000,118000,98042,FALSE
315435,13681,1560,1.5,4,7,1968,0,0,100000,110000,98042,FALSE
256127,13770,980,1,3,6,1970,0,0,97000,63000,98042,FALSE
383309,13770,2180,3,4,7,1970,0,0,97000,184000,98042,FALSE
457402,72745,2320,1,3,8,1975,0,0,162000,265000,98038,FALSE
381104,150282,2170,2,4,7,1956,1967,0,182000,205000,98038,FALSE
365522,213879,2280,2.5,3,8,1994,0,0,217000,197000,98038,FALSE
367796,9234,1640,2,3,7,1967,0,0,107000,197000,98118,FALSE
411148,10800,2450,2.25,5,7,1962,0,0,102000,217000,98118,FALSE
430465,7236,2180,2.5,4,7,2001,0,1,150000,216000,98059,FALSE
283599,10758,1880,2,3,6,1952,0,1,156000,142000,98059,FALSE
621386,37953,1840,2.5,3,8,1992,0,0,263000,220000,98059,FALSE
662632,6165,2900,2.5,5,8,2003,0,0,167000,294000,98059,FALSE
